Date,Close,Open,High,Low,Volume,Change
1997-06-04,1379.67,1387.46,1392.99,1375.45,0.0,-0.0038
1997-06-05,1390.05,1385.74,1393.79,1379.67,0.0,0.0075
1997-06-06,1404.84,1390.13,1405.29,1387.52,0.0,0.0106
1997-06-09,1412.04,1410.69,1416.77,1404.86,0.0,0.0051
1997-06-10,1401.69,1410.31,1415.66,1398.22,0.0,-0.0073
1997-06-11,1407.85,1401.14,1408.01,1394.44,0.0,0.0044
1997-06-12,1411.32,1404.53,1414.63,1399.67,0.0,0.0025
1997-06-13,1423.03,1411.71,1426.73,1410.76,0.0,0.0083
1997-06-16,1431.95,1423.74,1432.1,1421.74,0.0,0.0063
1997-06-17,1443.11,1429.64,1445.6,1426.26,0.0,0.0078000000000000005
1997-06-18,1432.43,1433.47,1438.39,1428.82,0.0,-0.0074
1997-06-19,1447.14,1433.36,1448.45,1432.43,0.0,0.0103
1997-06-20,1447.1,1447.45,1453.51,1444.42,0.0,-0.0
1997-06-23,1434.32,1444.84,1451.07,1433.33,0.0,-0.0088
1997-06-24,1452.43,1443.93,1452.68,1437.3,0.0,0.0126
1997-06-25,1446.24,1453.88,1458.85,1439.1,0.0,-0.0043
1997-06-26,1436.38,1442.5,1447.82,1435.1,0.0,-0.0068000000000000005
1997-06-27,1438.15,1441.29,1444.95,1437.2,0.0,0.0012
1997-06-30,1442.07,1439.47,1448.68,1432.07,0.0,0.0027
1997-07-01,1438.25,1442.65,1444.12,1432.42,0.0,-0.0026
1997-07-02,1455.61,1443.24,1455.8,1437.15,0.0,0.0121
1997-07-03,1467.61,1464.07,1469.36,1455.6,0.0,0.008199999999999999
1997-07-07,1470.74,1472.61,1477.25,1466.57,0.0,0.0021
1997-07-08,1485.1,1471.45,1485.16,1469.94,0.0,0.0098
1997-07-09,1486.63,1491.84,1497.13,1483.21,0.0,0.001
1997-07-10,1490.93,1485.67,1491.97,1476.21,0.0,0.0029
1997-07-11,1502.62,1489.71,1503.31,1485.31,0.0,0.0078000000000000005
1997-07-14,1523.88,1506.97,1523.88,1502.62,0.0,0.0141
1997-07-15,1542.11,1534.57,1543.19,1523.88,0.0,0.012
1997-07-16,1580.63,1561.41,1581.45,1561.41,0.0,0.025
1997-07-17,1568.85,1581.25,1582.63,1564.57,0.0,-0.0075
1997-07-18,1547.99,1559.5,1568.89,1534.99,0.0,-0.013300000000000001
1997-07-21,1536.23,1548.1,1549.23,1530.23,0.0,-0.0076
1997-07-22,1563.86,1539.0,1564.04,1536.23,0.0,0.018000000000000002
1997-07-23,1567.65,1571.33,1578.86,1561.93,0.0,0.0024
1997-07-24,1569.13,1565.87,1571.92,1552.95,0.0,0.0009
1997-07-25,1569.58,1571.69,1576.95,1561.42,0.0,0.0003
1997-07-28,1563.53,1573.09,1574.13,1560.51,0.0,-0.0039000000000000003
1997-07-29,1572.32,1569.28,1572.54,1569.11,0.0,0.005600000000000001
1997-07-30,1588.05,1573.13,1589.81,1570.79,0.0,0.01
1997-07-31,1593.81,1591.56,1595.76,1585.09,0.0,0.0036
1997-08-01,1594.33,1594.67,1599.03,1580.5,0.0,0.0003
1997-08-04,1605.45,1593.09,1605.74,1593.09,0.0,0.006999999999999999
1997-08-05,1621.53,1610.21,1621.77,1605.45,0.0,0.01
1997-08-06,1630.44,1623.24,1635.03,1617.21,0.0,0.0055000000000000005
1997-08-07,1624.18,1637.14,1638.26,1623.8,0.0,-0.0038
1997-08-08,1598.52,1612.37,1612.37,1586.6,0.0,-0.0158
1997-08-11,1586.74,1599.16,1601.09,1570.5,0.0,-0.0074
1997-08-12,1576.24,1592.65,1601.15,1575.89,0.0,-0.0066
1997-08-13,1583.4,1594.25,1597.48,1571.59,0.0,0.0045000000000000005
1997-08-14,1586.69,1587.12,1591.57,1577.95,0.0,0.0021
1997-08-15,1562.03,1583.27,1586.71,1561.85,0.0,-0.0155
1997-08-18,1569.52,1563.45,1569.53,1545.13,0.0,0.0048
1997-08-19,1600.71,1579.38,1600.71,1578.03,0.0,0.0199
1997-08-20,1628.7,1603.29,1628.81,1599.11,0.0,0.0175
1997-08-21,1607.36,1626.88,1628.8,1605.82,0.0,-0.0131
1997-08-22,1598.69,1581.68,1607.36,1569.02,0.0,-0.0054
1997-08-25,1601.57,1601.11,1611.32,1596.38,0.0,0.0018
1997-08-26,1591.3,1596.04,1601.94,1591.04,0.0,-0.0064
1997-08-27,1595.54,1593.73,1598.25,1583.12,0.0,0.0027
1997-08-28,1581.32,1586.1,1595.54,1572.09,0.0,-0.0089
